0.472480181200453, -8206.896551724138
0.472876557191393, -3344.8275862068986
0.4731030577576444, -3206.8965517241377
0.4737259343148358, 2689.6551724137917
0.47400906002265003, 2827.58620689655
0.47429218573046433, 4137.931034482757
0.4748584371460929, -3655.1724137931033
0.4753114382785957, -1.8189894035458565e-12
0.4755379388448471, -862.0689655172428
0.4758210645526614, -1.8189894035458565e-12
0.4761608154020385, -1896.551724137933
0.476727066817667, 2172.4137931034475
0.47701019252548127, 1137.9310344827572
0.4774631936579841, 4551.7241379310335
0.47853907134767837, -3241.379310344828
0.4789354473386183, 655.1724137931014
0.47916194790486977, 275.8620689655163
0.47972819932049826, 3517.241379310344
0.4801812004530011, 275.8620689655163
0.48035107587768966, 34.4827586206884
0.4809173272933182, -4931.034482758621
0.4813137032842582, -3793.103448275864
0.48159682899207246, -4931.034482758621
0.48199320498301246, -1379.310344827587
0.482163080407701, -1137.931034482759
0.4828992072480181, 8241.379310344826
0.48318233295583235, 6586.206896551723
0.48335220838052095, 6241.379310344826
0.48397508493771235, -2862.0689655172428
0.48431483578708945, -2275.862068965518
0.48465458663646654, -4758.620689655174
0.48493771234428085, -4000.000000000002
0.48533408833522085, -5896.551724137931
0.48544733861834655, -5344.827586206897
0.48567383918459794, -5241.37931034483
0.4859569648924122, -3034.48275862069
0.4861268403171008, -2551.7241379310344
0.4865798414496036, 3965.51724137931
0.48703284258210644, 965.5172413793098
0.4873159682899207, 2206.8965517241377
0.487599093997735, 1310.3448275862065
0.48805209513023784, 4620.689655172412
0.4883352208380521, 4206.896551724137
0.4888448471121178, 8482.758620689654
0.48997734994337483, -4724.137931034484
0.4902038505096262, -4620.689655172415
0.48952434881087203, 68.96551724137862
0.48935447338618343, 1103.4482758620688
0.4907134767836919, -8379.310344827587
